file,name,wins,losses,games,win_rate,terminal,colors,total_cards,draft_id,build_index
2wins_5games_3losses_wr40_id054874.dck,2wins_5games_3losses_wr40_id054874,2,3,5,40.00,eliminated,WB,40,2ef366ca44bb4087893e4c972be0339c,0
1wins_4games_3losses_wr25_id027969.dck,1wins_4games_3losses_wr25_id027969,1,3,4,25.00,eliminated,UR,41,a530137377074b988783538e710c8984,0
5wins_8games_3losses_wr62_id043506.dck,5wins_8games_3losses_wr62_id043506,5,3,8,62.50,eliminated,WURG,40,1d1a7053b61e45dcadd40da8342efa33,0
3wins_6games_3losses_wr50_id024186.dck,3wins_6games_3losses_wr50_id024186,3,3,6,50.00,eliminated,URG,40,ea98f56e82604fd08f77ea6874f6f31a,0
0wins_3games_3losses_wr0_id054159.dck,0wins_3games_3losses_wr0_id054159,0,3,3,0.00,eliminated,BG,40,d18911ce47f844b7b619808e1c39bb04,0
2wins_5games_3losses_wr40_id008300.dck,2wins_5games_3losses_wr40_id008300,2,3,5,40.00,eliminated,UG,40,7479843316e94eecb2e928b9340a3909,0
1wins_4games_3losses_wr25_id084000.dck,1wins_4games_3losses_wr25_id084000,1,3,4,25.00,eliminated,WB,40,629dd9c95b4d42d5b3f95f3a45a2a1ea,0
2wins_5games_3losses_wr40_id078086.dck,2wins_5games_3losses_wr40_id078086,2,3,5,40.00,eliminated,UR,40,f07c10ff41984e0bbe3d3957c02d7c8b,0
1wins_4games_3losses_wr25_id078760.dck,1wins_4games_3losses_wr25_id078760,1,3,4,25.00,eliminated,URG,40,ca0c408b909d4226b93c3185b2bc540d,0
4wins_7games_3losses_wr57_id128735.dck,4wins_7games_3losses_wr57_id128735,4,3,7,57.14,eliminated,BG,40,197797f6273f475087572d37de1165a1,0
6wins_9games_3losses_wr67_id033452.dck,6wins_9games_3losses_wr67_id033452,6,3,9,66.67,eliminated,WUR,40,b743df7e705649438959d626ac10caab,0
6wins_9games_3losses_wr67_id021936.dck,6wins_9games_3losses_wr67_id021936,6,3,9,66.67,eliminated,WUR,40,12b15b5a60e14f6eab88e02e18c9d5c3,0
6wins_9games_3losses_wr67_id078853.dck,6wins_9games_3losses_wr67_id078853,6,3,9,66.67,eliminated,URG,40,43d02710365e4927a58fd4d595b0a723,0
4wins_7games_3losses_wr57_id087403.dck,4wins_7games_3losses_wr57_id087403,4,3,7,57.14,eliminated,UR,40,45a4b7f5e9ba44d19eaae060c134e625,0
7wins_7games_0losses_wr100_id095701.dck,7wins_7games_0losses_wr100_id095701,7,0,7,100.00,trophy,WR,40,38084e9bb60e4c3f9f8f8258074643c2,2
5wins_8games_3losses_wr62_id113965.dck,5wins_8games_3losses_wr62_id113965,5,3,8,62.50,eliminated,WB,40,6ee5c0d7fcf5422d94dd57a75b29c570,0
0wins_3games_3losses_wr0_id010264.dck,0wins_3games_3losses_wr0_id010264,0,3,3,0.00,eliminated,URG,42,e0ede44e0a8e4bd2a117470c4d52e970,0
7wins_8games_1losses_wr88_id030685.dck,7wins_8games_1losses_wr88_id030685,7,1,8,87.50,trophy,URG,41,1eeaf4a612604d49b6a23f70d9083933,0
2wins_5games_3losses_wr40_id131406.dck,2wins_5games_3losses_wr40_id131406,2,3,5,40.00,eliminated,WBR,40,81e98c69087147679b374e1d6ac4130b,0
5wins_8games_3losses_wr62_id062187.dck,5wins_8games_3losses_wr62_id062187,5,3,8,62.50,eliminated,WUR,40,db75a95874f744f495e85be280323272,0
1wins_4games_3losses_wr25_id019271.dck,1wins_4games_3losses_wr25_id019271,1,3,4,25.00,eliminated,UBG,40,9acbbdcbc92542ebb966ba86da147f22,0
6wins_9games_3losses_wr67_id131077.dck,6wins_9games_3losses_wr67_id131077,6,3,9,66.67,eliminated,WB,41,48a0d66ce16b4fd8843f5b353ca63639,0
3wins_6games_3losses_wr50_id036237.dck,3wins_6games_3losses_wr50_id036237,3,3,6,50.00,eliminated,BG,40,634e3da1712647aa9fa94aea7cc3ffad,0
0wins_3games_3losses_wr0_id029139.dck,0wins_3games_3losses_wr0_id029139,0,3,3,0.00,eliminated,UR,40,9b0d7ece24524a28a514a1bc1df0e15a,1
7wins_8games_1losses_wr88_id115129.dck,7wins_8games_1losses_wr88_id115129,7,1,8,87.50,trophy,WR,40,9a179913ca12417083591d4ea3b9288c,0
3wins_6games_3losses_wr50_id076611.dck,3wins_6games_3losses_wr50_id076611,3,3,6,50.00,eliminated,UR,40,9d659577e4cb4364a4a081870ef872d9,0
7wins_9games_2losses_wr78_id056204.dck,7wins_9games_2losses_wr78_id056204,7,2,9,77.78,trophy,UR,41,70222bd045e340ab9cb7ca627299e661,0
0wins_3games_3losses_wr0_id012972.dck,0wins_3games_3losses_wr0_id012972,0,3,3,0.00,eliminated,UR,40,7f27687554884f1eb9e0a6e4cbd3aeb1,0
5wins_8games_3losses_wr62_id082854.dck,5wins_8games_3losses_wr62_id082854,5,3,8,62.50,eliminated,WB,40,8c4427669e05438b84d2b1d8aa1128c6,0
7wins_8games_1losses_wr88_id010468.dck,7wins_8games_1losses_wr88_id010468,7,1,8,87.50,trophy,WR,40,2a9a7674e85545a294ccf2ec5d1e9263,0
0wins_3games_3losses_wr0_id055857.dck,0wins_3games_3losses_wr0_id055857,0,3,3,0.00,eliminated,UR,40,b6e9e8108b464609820b08bd20ba0db5,0
7wins_9games_2losses_wr78_id004939.dck,7wins_9games_2losses_wr78_id004939,7,2,9,77.78,trophy,UG,40,4e56d0f7ef424459b39b1fb62897bc38,0
7wins_7games_0losses_wr100_id058746.dck,7wins_7games_0losses_wr100_id058746,7,0,7,100.00,trophy,WB,40,9363a8151549478d89a0e1ff6a17ff6a,0
5wins_8games_3losses_wr62_id101192.dck,5wins_8games_3losses_wr62_id101192,5,3,8,62.50,eliminated,WUR,41,797cb516bec645309ac24c6ca0a830c8,0
1wins_4games_3losses_wr25_id050155.dck,1wins_4games_3losses_wr25_id050155,1,3,4,25.00,eliminated,UR,40,011be4832d304a6d9b6f446373babd32,0
7wins_9games_2losses_wr78_id073331.dck,7wins_9games_2losses_wr78_id073331,7,2,9,77.78,trophy,WBG,40,3051c16d2f5c4aa68deea57ba282ffbd,0
1wins_4games_3losses_wr25_id115556.dck,1wins_4games_3losses_wr25_id115556,1,3,4,25.00,eliminated,WR,40,eb41861f50e84a20a50cac3359d2e85e,0
3wins_6games_3losses_wr50_id052377.dck,3wins_6games_3losses_wr50_id052377,3,3,6,50.00,eliminated,UR,40,f1b7dcc91a4748c6ae0d991bfc25ff5d,0
0wins_3games_3losses_wr0_id103173.dck,0wins_3games_3losses_wr0_id103173,0,3,3,0.00,eliminated,BG,40,38a173e7742144068c208fab469ffdcf,0
5wins_8games_3losses_wr62_id100062.dck,5wins_8games_3losses_wr62_id100062,5,3,8,62.50,eliminated,UG,40,ed75dd9e83e8410dbe5c2ec9900242b8,1
1wins_4games_3losses_wr25_id032543.dck,1wins_4games_3losses_wr25_id032543,1,3,4,25.00,eliminated,URG,40,b1f6a791990049e7ad4d8ebf16c5fdf8,0
2wins_5games_3losses_wr40_id006925.dck,2wins_5games_3losses_wr40_id006925,2,3,5,40.00,eliminated,WB,40,23b607a328674cca8cf15cb4c8ad5c7a,0
2wins_5games_3losses_wr40_id056536.dck,2wins_5games_3losses_wr40_id056536,2,3,5,40.00,eliminated,WB,40,0edc2b7c0c454749a6a942ccf969f410,0
3wins_6games_3losses_wr50_id045928.dck,3wins_6games_3losses_wr50_id045928,3,3,6,50.00,eliminated,WB,40,7481bca56cd147c0ab4927dcb133b2e1,1
3wins_6games_3losses_wr50_id083042.dck,3wins_6games_3losses_wr50_id083042,3,3,6,50.00,eliminated,WR,40,2a4019634e4e4e1997889c2309a37de7,0
3wins_6games_3losses_wr50_id097197.dck,3wins_6games_3losses_wr50_id097197,3,3,6,50.00,eliminated,BG,40,c4789b1ca51542328912cb2088e1c49d,0
7wins_8games_1losses_wr88_id093016.dck,7wins_8games_1losses_wr88_id093016,7,1,8,87.50,trophy,WR,40,76d8850366bc4765805e27b8555d1460,0
2wins_5games_3losses_wr40_id090379.dck,2wins_5games_3losses_wr40_id090379,2,3,5,40.00,eliminated,WR,40,6c8fd3a0c8a242f89a84e5bcc0c91ad4,0
1wins_4games_3losses_wr25_id044446.dck,1wins_4games_3losses_wr25_id044446,1,3,4,25.00,eliminated,BG,41,448093a24b56414fbc912e30cad4b920,0
3wins_6games_3losses_wr50_id031423.dck,3wins_6games_3losses_wr50_id031423,3,3,6,50.00,eliminated,UR,40,0dd3feede50c4bcab0a4ac8716900901,0
1wins_4games_3losses_wr25_id042301.dck,1wins_4games_3losses_wr25_id042301,1,3,4,25.00,eliminated,BG,40,174bf56f03dd4f7d8f7e15722f6e6f80,0
5wins_8games_3losses_wr62_id031448.dck,5wins_8games_3losses_wr62_id031448,5,3,8,62.50,eliminated,UR,40,384ac6b741a24e5a8b6445df5679f155,0
7wins_9games_2losses_wr78_id038269.dck,7wins_9games_2losses_wr78_id038269,7,2,9,77.78,trophy,WB,40,e3bb7d3561c54b809b21a10a4d292e33,0
7wins_7games_0losses_wr100_id012502.dck,7wins_7games_0losses_wr100_id012502,7,0,7,100.00,trophy,BG,40,44b08561fe1b4a718cd38bd1f8ddb7d3,0
2wins_5games_3losses_wr40_id122846.dck,2wins_5games_3losses_wr40_id122846,2,3,5,40.00,eliminated,UG,40,120f3e7c2e934c6eb77c0636df38630a,0
4wins_7games_3losses_wr57_id025889.dck,4wins_7games_3losses_wr57_id025889,4,3,7,57.14,eliminated,WR,40,e8dda0cdad8149a9b094eddf553535fa,0
0wins_3games_3losses_wr0_id118126.dck,0wins_3games_3losses_wr0_id118126,0,3,3,0.00,eliminated,WR,40,33f41cbdba964619a384f4cbd3330c50,0
3wins_6games_3losses_wr50_id081202.dck,3wins_6games_3losses_wr50_id081202,3,3,6,50.00,eliminated,WB,40,cb8087297aa84bdca466ce4bb3ad7d31,0
1wins_4games_3losses_wr25_id104009.dck,1wins_4games_3losses_wr25_id104009,1,3,4,25.00,eliminated,WBRG,40,6742651edb024bae85354d026ebc01f4,0
7wins_9games_2losses_wr78_id015697.dck,7wins_9games_2losses_wr78_id015697,7,2,9,77.78,trophy,WB,41,d537067ff2e64a09b64e498638b9f39c,0
3wins_6games_3losses_wr50_id116685.dck,3wins_6games_3losses_wr50_id116685,3,3,6,50.00,eliminated,WR,40,205dce0be58947009dd739f6e56311e4,1
4wins_7games_3losses_wr57_id001372.dck,4wins_7games_3losses_wr57_id001372,4,3,7,57.14,eliminated,G,40,86d2fbe0949c4d5d87f7b780059df832,0
7wins_9games_2losses_wr78_id077804.dck,7wins_9games_2losses_wr78_id077804,7,2,9,77.78,trophy,UR,40,032d9772d3c548d5980780fc4046f55a,0
0wins_3games_3losses_wr0_id003925.dck,0wins_3games_3losses_wr0_id003925,0,3,3,0.00,eliminated,UR,40,5dd214ef0572400493807ad38ea745c1,0
4wins_7games_3losses_wr57_id116965.dck,4wins_7games_3losses_wr57_id116965,4,3,7,57.14,eliminated,UG,40,bd7e6f9ccf67473bb771033d31c27bae,0
7wins_9games_2losses_wr78_id020508.dck,7wins_9games_2losses_wr78_id020508,7,2,9,77.78,trophy,WR,40,1646c2cc643e47fb8392fe8e28942f7f,0
2wins_5games_3losses_wr40_id054237.dck,2wins_5games_3losses_wr40_id054237,2,3,5,40.00,eliminated,URG,40,071dde7559cf4da6890cc94f9e57c7f1,0
5wins_8games_3losses_wr62_id085856.dck,5wins_8games_3losses_wr62_id085856,5,3,8,62.50,eliminated,WB,40,eebac9a696fc4642921d68dcf9265ed3,0
2wins_5games_3losses_wr40_id030354.dck,2wins_5games_3losses_wr40_id030354,2,3,5,40.00,eliminated,UG,40,2830aff40dd641409f7f5d71aea8f147,0
7wins_8games_1losses_wr88_id050903.dck,7wins_8games_1losses_wr88_id050903,7,1,8,87.50,trophy,UR,40,75f3556a709444bbb41849d677f81467,0
7wins_8games_1losses_wr88_id005769.dck,7wins_8games_1losses_wr88_id005769,7,1,8,87.50,trophy,UR,40,46f93acadd6d48c0bdc0d4bd16424f42,0
1wins_4games_3losses_wr25_id000945.dck,1wins_4games_3losses_wr25_id000945,1,3,4,25.00,eliminated,UR,40,5dd1990b798b4af987bb92723ee5c505,0
3wins_6games_3losses_wr50_id030268.dck,3wins_6games_3losses_wr50_id030268,3,3,6,50.00,eliminated,WUBRG,40,9b4f73c4ad4f4c9599c9dbbd361debc6,0
4wins_7games_3losses_wr57_id102706.dck,4wins_7games_3losses_wr57_id102706,4,3,7,57.14,eliminated,WB,40,7318933118b348e2a0df380200ab2d28,0
3wins_6games_3losses_wr50_id070516.dck,3wins_6games_3losses_wr50_id070516,3,3,6,50.00,eliminated,URG,40,b377f70f59864042a8fc5f32355742ec,0
1wins_4games_3losses_wr25_id038805.dck,1wins_4games_3losses_wr25_id038805,1,3,4,25.00,eliminated,BG,40,66ca9decb8d04e15b3f170b49dbfd661,1
1wins_4games_3losses_wr25_id096551.dck,1wins_4games_3losses_wr25_id096551,1,3,4,25.00,eliminated,URG,40,94b1dfddf9ff427bb492448c3df4dfef,0
2wins_5games_3losses_wr40_id057113.dck,2wins_5games_3losses_wr40_id057113,2,3,5,40.00,eliminated,UR,40,188c63e6a63644da8e9559c9f2ad51c6,0
3wins_6games_3losses_wr50_id105585.dck,3wins_6games_3losses_wr50_id105585,3,3,6,50.00,eliminated,WR,41,05b2161438b643f3b4baba851cd4923a,0
7wins_8games_1losses_wr88_id114724.dck,7wins_8games_1losses_wr88_id114724,7,1,8,87.50,trophy,WB,40,1fc9b0d9d5fd4edb8b687540aa578c61,0
5wins_8games_3losses_wr62_id003703.dck,5wins_8games_3losses_wr62_id003703,5,3,8,62.50,eliminated,UR,40,9bb43676f8c74449ab54cac33fe67482,0
1wins_4games_3losses_wr25_id079599.dck,1wins_4games_3losses_wr25_id079599,1,3,4,25.00,eliminated,BG,40,0b1fa473aea949ecbecbee11affc0c44,2
4wins_7games_3losses_wr57_id055889.dck,4wins_7games_3losses_wr57_id055889,4,3,7,57.14,eliminated,WR,40,38dc8b48a546402195b322df561c6882,0
1wins_4games_3losses_wr25_id055675.dck,1wins_4games_3losses_wr25_id055675,1,3,4,25.00,eliminated,UR,40,1b217c6991664b059f6ab64954ebf704,0
2wins_5games_3losses_wr40_id049076.dck,2wins_5games_3losses_wr40_id049076,2,3,5,40.00,eliminated,UR,40,fea46a27c8a64b5eaa2401d3545bf863,0
6wins_9games_3losses_wr67_id074278.dck,6wins_9games_3losses_wr67_id074278,6,3,9,66.67,eliminated,WR,40,4c73192a61224c25afbb416cf4f5b5f2,0
0wins_3games_3losses_wr0_id092753.dck,0wins_3games_3losses_wr0_id092753,0,3,3,0.00,eliminated,URG,41,0545900204194c48a785fa82a0fa3c42,0
1wins_4games_3losses_wr25_id126655.dck,1wins_4games_3losses_wr25_id126655,1,3,4,25.00,eliminated,UR,50,85bee56aa020410eb14eec6377e8b406,0
1wins_4games_3losses_wr25_id057906.dck,1wins_4games_3losses_wr25_id057906,1,3,4,25.00,eliminated,URG,40,eb5a5642b4a5429c841d7d1dc45aaff4,0
1wins_4games_3losses_wr25_id099425.dck,1wins_4games_3losses_wr25_id099425,1,3,4,25.00,eliminated,BG,40,179e66d5b82f4c17b41501d1d732a5b8,0
6wins_9games_3losses_wr67_id028783.dck,6wins_9games_3losses_wr67_id028783,6,3,9,66.67,eliminated,WB,40,94c42164ebeb439682c0e61e7c13d90b,0
0wins_3games_3losses_wr0_id125220.dck,0wins_3games_3losses_wr0_id125220,0,3,3,0.00,eliminated,WR,40,2a6908486c874d40af49a2d398510385,0
4wins_7games_3losses_wr57_id111227.dck,4wins_7games_3losses_wr57_id111227,4,3,7,57.14,eliminated,URG,40,31f87f8bee79433a8ac7770a8575999e,0
1wins_4games_3losses_wr25_id008705.dck,1wins_4games_3losses_wr25_id008705,1,3,4,25.00,eliminated,WBR,40,6ff4c5b977de488493dadd07dd2ac619,0
3wins_6games_3losses_wr50_id004465.dck,3wins_6games_3losses_wr50_id004465,3,3,6,50.00,eliminated,WR,40,b07de95a6dfa47949a5005942d60f1b7,0
5wins_8games_3losses_wr62_id037261.dck,5wins_8games_3losses_wr62_id037261,5,3,8,62.50,eliminated,URG,40,5dce8f6f9c7a49c48893bfc6db3b7ae0,0
2wins_5games_3losses_wr40_id109065.dck,2wins_5games_3losses_wr40_id109065,2,3,5,40.00,eliminated,UR,40,d56b033960ff400eb051273f9265fae4,0
5wins_8games_3losses_wr62_id042232.dck,5wins_8games_3losses_wr62_id042232,5,3,8,62.50,eliminated,WR,40,2013270903e746108f0bb934ea585ac2,0
7wins_7games_0losses_wr100_id116382.dck,7wins_7games_0losses_wr100_id116382,7,0,7,100.00,trophy,WB,40,215db2dbf34e420ea1eb2cfe48c65d43,2
0wins_3games_3losses_wr0_id023713.dck,0wins_3games_3losses_wr0_id023713,0,3,3,0.00,eliminated,WR,40,785fc8ef0a9d4982b39f49736e8ab1d8,0
3wins_6games_3losses_wr50_id066959.dck,3wins_6games_3losses_wr50_id066959,3,3,6,50.00,eliminated,BG,40,6066ea1436ee4294af4e5cbb0cffc487,0
0wins_3games_3losses_wr0_id067049.dck,0wins_3games_3losses_wr0_id067049,0,3,3,0.00,eliminated,WR,40,b482bc1ed55d44a6bcb9bcf28372cf29,0
7wins_8games_1losses_wr88_id093872.dck,7wins_8games_1losses_wr88_id093872,7,1,8,87.50,trophy,UG,40,20cbff955b2b45a08b8fe058c943dda4,0
0wins_3games_3losses_wr0_id023266.dck,0wins_3games_3losses_wr0_id023266,0,3,3,0.00,eliminated,WUR,40,f892239a0551486a9073b52ea9ad6fa4,0
5wins_8games_3losses_wr62_id126467.dck,5wins_8games_3losses_wr62_id126467,5,3,8,62.50,eliminated,WBG,40,31583a98cdd7493198f74caeaa41984c,0
4wins_7games_3losses_wr57_id071856.dck,4wins_7games_3losses_wr57_id071856,4,3,7,57.14,eliminated,UR,40,7f42e473f68c45d49f62676887288736,0
7wins_7games_0losses_wr100_id121832.dck,7wins_7games_0losses_wr100_id121832,7,0,7,100.00,trophy,WB,40,46386fded4274eee82ceedf0d8b8f01f,0
0wins_3games_3losses_wr0_id099528.dck,0wins_3games_3losses_wr0_id099528,0,3,3,0.00,eliminated,UBG,40,beadf3cbceeb4fc39e34a19bd7a17e8c,0
4wins_7games_3losses_wr57_id011973.dck,4wins_7games_3losses_wr57_id011973,4,3,7,57.14,eliminated,UR,40,f39f056c05eb46179bc493f4aeb25059,0
1wins_4games_3losses_wr25_id071032.dck,1wins_4games_3losses_wr25_id071032,1,3,4,25.00,eliminated,WB,40,0063ad669aaa44c49cb77324c6e74ea4,0
0wins_3games_3losses_wr0_id034406.dck,0wins_3games_3losses_wr0_id034406,0,3,3,0.00,eliminated,WR,40,3a0e4d66ca154e78bd1311f9f545414b,1
5wins_8games_3losses_wr62_id048968.dck,5wins_8games_3losses_wr62_id048968,5,3,8,62.50,eliminated,WR,40,8aadba3f51c240fdb4b4475c3b441fd2,0
1wins_4games_3losses_wr25_id006104.dck,1wins_4games_3losses_wr25_id006104,1,3,4,25.00,eliminated,RG,40,217ca5e1d3d0424aadf1b41e07dec759,0
5wins_8games_3losses_wr62_id040235.dck,5wins_8games_3losses_wr62_id040235,5,3,8,62.50,eliminated,BG,40,22dc84b142c64a8e9c6bfd70fadf7f77,0
4wins_7games_3losses_wr57_id110107.dck,4wins_7games_3losses_wr57_id110107,4,3,7,57.14,eliminated,UG,40,c9b1989007f4427f8741b9ad6df189b1,0
7wins_7games_0losses_wr100_id118055.dck,7wins_7games_0losses_wr100_id118055,7,0,7,100.00,trophy,WR,40,4f0397683b234da3838a42a0547c03e5,0
5wins_8games_3losses_wr62_id029950.dck,5wins_8games_3losses_wr62_id029950,5,3,8,62.50,eliminated,WR,40,43665425626a4e87919100388fa0e6c4,0
6wins_9games_3losses_wr67_id073748.dck,6wins_9games_3losses_wr67_id073748,6,3,9,66.67,eliminated,BG,40,b3c71fae682547e9bd8790da0ee18b2a,0
6wins_9games_3losses_wr67_id022804.dck,6wins_9games_3losses_wr67_id022804,6,3,9,66.67,eliminated,UR,40,78aaae2746314f5c9b6ac5eca9183c71,0
6wins_9games_3losses_wr67_id099963.dck,6wins_9games_3losses_wr67_id099963,6,3,9,66.67,eliminated,WR,40,8d6d74d23feb415ab16863b23c6f9261,0
6wins_9games_3losses_wr67_id089554.dck,6wins_9games_3losses_wr67_id089554,6,3,9,66.67,eliminated,UR,40,0b2a990e329c405b988cee08a7f2a347,1
1wins_4games_3losses_wr25_id023269.dck,1wins_4games_3losses_wr25_id023269,1,3,4,25.00,eliminated,WUR,40,12ebd753dc714450a5d1e28a148ea241,0
6wins_9games_3losses_wr67_id032191.dck,6wins_9games_3losses_wr67_id032191,6,3,9,66.67,eliminated,UR,40,284c6e21ca8546dd8ccda6ec9383fb26,0
6wins_9games_3losses_wr67_id037566.dck,6wins_9games_3losses_wr67_id037566,6,3,9,66.67,eliminated,UR,40,73ce235dccb54359bc3dc7d428f832f5,0
1wins_4games_3losses_wr25_id060223.dck,1wins_4games_3losses_wr25_id060223,1,3,4,25.00,eliminated,UR,40,1b1fcf1862e94b7baab9607150510fc0,0
5wins_8games_3losses_wr62_id001940.dck,5wins_8games_3losses_wr62_id001940,5,3,8,62.50,eliminated,WB,40,bfa6e2b67af346d39307d4f9c7c79e84,0
6wins_9games_3losses_wr67_id124521.dck,6wins_9games_3losses_wr67_id124521,6,3,9,66.67,eliminated,UR,40,e5075b1181e0428abb413b39889b90e1,0
5wins_8games_3losses_wr62_id088648.dck,5wins_8games_3losses_wr62_id088648,5,3,8,62.50,eliminated,UR,40,bb6c3a7ee0494647b4d8d13f6315bcee,0
4wins_7games_3losses_wr57_id085482.dck,4wins_7games_3losses_wr57_id085482,4,3,7,57.14,eliminated,WR,40,ea6eb9f6641f4b68911ecfd87c409b6e,0
3wins_6games_3losses_wr50_id075639.dck,3wins_6games_3losses_wr50_id075639,3,3,6,50.00,eliminated,UR,40,d11523b3c4854afea5b0aa0005d1cd54,0
5wins_8games_3losses_wr62_id078373.dck,5wins_8games_3losses_wr62_id078373,5,3,8,62.50,eliminated,WUR,40,29971ef39abb4379bf0dc33971c49120,0
6wins_9games_3losses_wr67_id070145.dck,6wins_9games_3losses_wr67_id070145,6,3,9,66.67,eliminated,UR,40,cef2f880dfe141dc98667ba122fd5e7c,0
4wins_7games_3losses_wr57_id054366.dck,4wins_7games_3losses_wr57_id054366,4,3,7,57.14,eliminated,WB,40,9abfeeb7572f4312b514c515fcc972d0,0
2wins_5games_3losses_wr40_id114527.dck,2wins_5games_3losses_wr40_id114527,2,3,5,40.00,eliminated,UBG,40,403f8edfe6874237985d69301234e082,1
5wins_8games_3losses_wr62_id126128.dck,5wins_8games_3losses_wr62_id126128,5,3,8,62.50,eliminated,WR,40,47898139d02f4cc59971bd2226742811,0
2wins_5games_3losses_wr40_id022316.dck,2wins_5games_3losses_wr40_id022316,2,3,5,40.00,eliminated,UG,40,db319eab6a654aa98a2d2323d866aa84,0
4wins_7games_3losses_wr57_id118311.dck,4wins_7games_3losses_wr57_id118311,4,3,7,57.14,eliminated,WR,40,47340379199c4fb6a7883bf9744761b1,0
6wins_9games_3losses_wr67_id057994.dck,6wins_9games_3losses_wr67_id057994,6,3,9,66.67,eliminated,WR,40,b0c907bd7d844ec8b4ebd34c564acd4b,0
6wins_9games_3losses_wr67_id065009.dck,6wins_9games_3losses_wr67_id065009,6,3,9,66.67,eliminated,UG,40,291779ce105a461d99cbca4681e7517b,0
7wins_8games_1losses_wr88_id031015.dck,7wins_8games_1losses_wr88_id031015,7,1,8,87.50,trophy,WR,40,5649c832092b447a94203252adcb7ce0,0
3wins_6games_3losses_wr50_id019989.dck,3wins_6games_3losses_wr50_id019989,3,3,6,50.00,eliminated,BG,40,8a21bd75b7d1406295226e8688452d42,0
3wins_6games_3losses_wr50_id026937.dck,3wins_6games_3losses_wr50_id026937,3,3,6,50.00,eliminated,BG,40,6162b086cdfc4b21b96dd9762c1ef5c9,0
7wins_9games_2losses_wr78_id060600.dck,7wins_9games_2losses_wr78_id060600,7,2,9,77.78,trophy,WR,40,a350ab82f4dc43f18a60c5b587210be1,1
4wins_7games_3losses_wr57_id121179.dck,4wins_7games_3losses_wr57_id121179,4,3,7,57.14,eliminated,WR,40,79c6c5bf8f9e45e0ae40c582389c38b3,0
5wins_8games_3losses_wr62_id110197.dck,5wins_8games_3losses_wr62_id110197,5,3,8,62.50,eliminated,WBR,40,af181d29516748a885105dc116b2da5b,0
2wins_5games_3losses_wr40_id101824.dck,2wins_5games_3losses_wr40_id101824,2,3,5,40.00,eliminated,URG,40,b8ef2d7abcb64f32b4cedc7b1ad34bf5,0
0wins_3games_3losses_wr0_id126916.dck,0wins_3games_3losses_wr0_id126916,0,3,3,0.00,eliminated,UR,40,14f4a8fc082f416f9a4ce39dff9643b5,0
4wins_7games_3losses_wr57_id108144.dck,4wins_7games_3losses_wr57_id108144,4,3,7,57.14,eliminated,UR,40,c5c4321fdb1949cf86e78b029904c36b,0
3wins_6games_3losses_wr50_id060595.dck,3wins_6games_3losses_wr50_id060595,3,3,6,50.00,eliminated,UR,40,8a9f817c1b4f47a8a3d21c8ce1418a43,0
7wins_9games_2losses_wr78_id123258.dck,7wins_9games_2losses_wr78_id123258,7,2,9,77.78,trophy,BG,40,f1492e2a79b64595af1ba01694ed7d76,0
7wins_9games_2losses_wr78_id036400.dck,7wins_9games_2losses_wr78_id036400,7,2,9,77.78,trophy,URG,40,11807ffe7b204d4e86f82d939c274200,0
0wins_3games_3losses_wr0_id089464.dck,0wins_3games_3losses_wr0_id089464,0,3,3,0.00,eliminated,UR,40,9ac43773e0dd40f5b1a73ed29d7c61f2,0
7wins_8games_1losses_wr88_id080536.dck,7wins_8games_1losses_wr88_id080536,7,1,8,87.50,trophy,WUR,40,4c1ea09baeb84d54b1c4b4e3a53b06f5,0
0wins_3games_3losses_wr0_id017824.dck,0wins_3games_3losses_wr0_id017824,0,3,3,0.00,eliminated,WR,40,21f7e6e3eb864036b1f1f2b5262bfab1,0
0wins_3games_3losses_wr0_id045825.dck,0wins_3games_3losses_wr0_id045825,0,3,3,0.00,eliminated,UG,40,d9e18358bd01415a99712fe5611112cc,0
7wins_9games_2losses_wr78_id077962.dck,7wins_9games_2losses_wr78_id077962,7,2,9,77.78,trophy,BG,40,01769b27746b4eb7a81d5db7dbd233e8,1
1wins_4games_3losses_wr25_id081161.dck,1wins_4games_3losses_wr25_id081161,1,3,4,25.00,eliminated,BG,40,08429897df9947d8a13ae889131e49b3,0
6wins_9games_3losses_wr67_id019000.dck,6wins_9games_3losses_wr67_id019000,6,3,9,66.67,eliminated,UBG,40,3b3e55872db54d6dae8edcfab515fe6a,0
7wins_9games_2losses_wr78_id053662.dck,7wins_9games_2losses_wr78_id053662,7,2,9,77.78,trophy,BG,41,11df528586fe46f1be7cc831dc076112,0
5wins_8games_3losses_wr62_id068627.dck,5wins_8games_3losses_wr62_id068627,5,3,8,62.50,eliminated,WB,40,0ff4a355f8ac497f8f7d6f19d66ab254,0
7wins_8games_1losses_wr88_id068589.dck,7wins_8games_1losses_wr88_id068589,7,1,8,87.50,trophy,UG,40,ea1fc0ccb65c4b80a070b2159c71c1ac,0
5wins_8games_3losses_wr62_id033917.dck,5wins_8games_3losses_wr62_id033917,5,3,8,62.50,eliminated,UG,40,f976f57aa1fd4a3fac9b3e3b4f31b2e4,0
0wins_3games_3losses_wr0_id098476.dck,0wins_3games_3losses_wr0_id098476,0,3,3,0.00,eliminated,UR,40,606967fe16b44435b413bfe5e61c9596,0
4wins_7games_3losses_wr57_id079163.dck,4wins_7games_3losses_wr57_id079163,4,3,7,57.14,eliminated,WB,40,8bc17f67797e45e880e58105afa1ea97,0
